"CountyName","StateAbbr","LocationName","asset_id","asset_latitude","asset_longitude","CountyFIPS","AsthmaRate","h_TotalPopulation","SmokingRate","h_latitude","h_longitude","emissions_per_sq_mile","ALAND_SQMI","PopulationDensity","Temp","StateDesc","asset_name","County","Population"
"porter","IN",18127050902,1833545389,41.375,-87,18127,9.65,6302.5,19.15,41.391230425,-87.02119451,0.00607348099829431,418.084,408,49.2667,"Indiana","United States_Indiana_","porter county",170389
"crook","OR",41013950300,1833544680,44.25,-120.75,41013,11.2,5566,19.5,44.25091302,-121.0023159,0.00301799211210458,2978.929,8,45.2083,"Oregon","United States_Oregon_","crook county",24404
"knox","TX",48275950150,1833558112.5,33.625,-99.75,48275,9.05,1859.5,19.8,33.56008314,-99.688260415,0.00170766259790028,850.621,4,63.9083,"Texas","United States_Texas_","knox county",3664
"barton","KS",20009971450,1833544268.5,38.375,-98.625,20009,9.95,4973,18.85,38.417606225,-98.68626346,0.00519945303344327,895.257,29,53.15,"Kansas","United States_Kansas_","barton county",25779
"clinton","MI",26037010901,1833563439,43,-84.5,26037,10.5,2897,20.3,42.98562166,-84.53879637,0.00163735101433219,566.419,141,47.4917,"Michigan","United States_Michigan_","clinton county",79595
"obion","TN",47131965400,1833545567.75,36.375,-89.125,47131,10.2,2614,26.125,36.3655405175,-89.1382823525,0.0032341640460975,544.847,55,59.1583,"Tennessee","United States_Tennessee_","obion county",30069
"butler","OH",39017011800,1833544421,39.5,-84.5,39017,10.1,5845,22.7,39.48964088,-84.46171081,0.013362075809434,466.529,821,53.9,"Ohio","United States_Ohio_","butler county",383134
"red willow","NE",31145963100,1833610877,40.25,-100.25,31145,8.6,2708,19.6,40.17351133,-100.4712851,0.021758511066116,717.006,15,50.55,"Nebraska","United States_Nebraska_","red willow county",10724
"marshall","IA",19127950600,1833547813.5,42,-92.875,19127,8.2,4871,16.5,41.984255295,-92.89084215,0.00441861559511658,572.503,69,46.875,"Iowa","United States_Iowa_","marshall county",39369
"foster","ND",38031959600,1833544874.5,47.5,-98.875,38031,8.5,3343,16.1,47.45709286,-98.88305742,0.0289152996630081,634.08,5,36.9583,"North Dakota","United States_North Dakota_","foster county",3210
"cross","AR",5037950450,1833543908.5,35.25,-90.875,5037,9.65,2766.5,22.15,35.26917965,-90.858321345,0.0677709660569492,616.382,27,61.875,"Arkansas","United States_Arkansas_","cross county",16419
"calumet","WI",55015020400,1833561490,44,-88.25,55015,9.3,3421,16.6,44.02131508,-88.30167674,0.00151483580400155,318.281,157,43.9833,"Wisconsin","United States_Wisconsin_","calumet county",50089
"jefferson","TN",47089070800,1833559798,36,-83.5,47089,10.1,7086,22.9,36.01040171,-83.50668563,0.000492981917131744,275.073,198,60.3667,"Tennessee","United States_Tennessee_","jefferson county",54495
"ware","GA",13299950200,1833551872,31.25,-82.5,13299,9.8,7718,26.3,31.2511897,-82.53659126,0.00173163700455688,899.225,40,69.4583,"Georgia","United States_Georgia_","ware county",35734
"jefferson","PA",42065950100,1833556939,41.25,-78.75,42065,10.6,2072,21.3,41.24716137,-78.7931533,0.000361605931589322,652.435,67,48.2417,"Pennsylvania","United States_Pennsylvania_","jefferson county",43425
